Artist,yt_id,upload_year,lowlevel.spectral_centroid.dmean,lowlevel.spectral_centroid.dmean2,lowlevel.spectral_contrast_coeffs.dvar.5,tonal.hpcp.dvar2.18,lowlevel.spectral_contrast_coeffs.dvar2.5,tonal.hpcp.dvar2.17,lowlevel.spectral_contrast_coeffs.dvar2.3,lowlevel.barkbands_spread.dvar2,tonal.hpcp.median.19,tonal.hpcp.var.30,lowlevel.spectral_contrast_coeffs.dmean.5,tonal.hpcp.dvar2.7,tonal.hpcp.median.1,lowlevel.spectral_contrast_valleys.dvar2.1,lowlevel.spectral_contrast_coeffs.dmean2.5,lowlevel.erbbands.median.4,tonal.hpcp.median.18,lowlevel.spectral_contrast_coeffs.dmean2.3,tonal.hpcp.var.1,tonal.hpcp.dvar.18,tonal.hpcp.dvar2.12,tonal.hpcp.dvar2.28,tonal.hpcp.median.13,lowlevel.spectral_contrast_coeffs.dvar2.4,lowlevel.melbands.var.13,lowlevel.erbbands.median.2,lowlevel.melbands.var.25,tonal.hpcp.dvar2.10,lowlevel.erbbands_flatness_db.dvar,tonal.hpcp.dvar2.23,tonal.hpcp.median.9,tonal.hpcp.dvar2.13,lowlevel.gfcc.icov.5.5,lowlevel.gfcc.cov.8.8,tonal.hpcp.median.34,tonal.hpcp.median.10,tonal.hpcp.dvar2.33,lowlevel.spectral_centroid.dvar,lowlevel.spectral_contrast_coeffs.dmean2.2,lowlevel.melbands.var.27,lowlevel.melbands.var.19,lowlevel.spectral_contrast_coeffs.dmean.1,lowlevel.spectral_contrast_coeffs.dmean2.4,lowlevel.barkbands_skewness.var,lowlevel.spectral_spread.dmean2,tonal.hpcp.dvar2.8,tonal.hpcp.median.27,tonal.hpcp.dvar2.9,lowlevel.spectral_contrast_coeffs.median.3,lowlevel.barkbands.var.15,tonal.hpcp.dvar2.35,tonal.hpcp.var.27,lowlevel.erbbands_spread.dvar2,tonal.hpcp.median.0,lowlevel.barkbands_kurtosis.median,lowlevel.barkbands.var.13,tonal.hpcp.dvar2.26,tonal.hpcp.median.31,lowlevel.barkbands.var.6,tonal.hpcp.var.3,lowlevel.silence_rate_60dB.var,lowlevel.spectral_centroid.dvar2,tonal.hpcp.var.10,lowlevel.erbbands_flatness_db.dvar2,lowlevel.melbands.var.31,tonal.hpcp.median.3,lowlevel.barkbands.median.10,tonal.hpcp.var.33,lowlevel.pitch_salience.dvar2,lowlevel.melbands.median.1,tonal.hpcp.dvar2.6,tonal.hpcp.var.9,tonal.hpcp.median.12,lowlevel.mfcc.cov.0.0,lowlevel.erbbands.var.6,tonal.hpcp.var.6,lowlevel.erbbands.median.0,tonal.hpcp.dvar.25,tonal.hpcp.dvar2.0,lowlevel.mfcc.cov.3.3,tonal.hpcp.var.0,lowlevel.erbbands.max.7,tonal.hpcp.var.7,lowlevel.gfcc.cov.6.6,tonal.hpcp.dvar2.21,tonal.hpcp.median.15,lowlevel.spectral_contrast_coeffs.dmean.4,lowlevel.melbands.var.20,lowlevel.melbands_kurtosis.median,lowlevel.spectral_contrast_coeffs.median.1,lowlevel.spectral_contrast_valleys.dvar2.2,lowlevel.barkbands.var.18,tonal.hpcp.dvar.23,lowlevel.gfcc.mean.10,lowlevel.spectral_contrast_coeffs.dmean2.1,tonal.hpcp.median.30,tonal.hpcp.var.12
BOSSFIGHT,1GMBxi-71Ks,A2011-12,292.270355225,451.981445312,0.000272662902717,0.0964313670993,0.00063025316922,0.105504706502,0.00205374811776,151.855651855,0.00443047331646,0.0365459918976,0.017097780481,0.319377660751,0.015218295157,0.548294603825,0.0275752972811,1.06364154816,0.00703109428287,0.0551918782294,0.0570027530193,0.0357962325215,0.0589331164956,0.0818837583065,0.00436300830916,0.000846464419737,7.26351379043E-09,2.78210830688,3.03591790596E-10,0.105873420835,0.000450868130429,0.105118855834,0.0287836156785,0.0598921850324,0.00974427349865,210.855026245,0.00503211701289,0.0247109346092,0.108931869268,96950.40625,0.0708154961467,4.2863865235E-10,2.35802910531E-09,0.0511675514281,0.0347635596991,10.8236255646,769200,0.175147265196,0.00626626750454,0.116276890039,-0.773332595825,2.97705753383E-07,0.0787764191628,0.0260099358857,271.055755615,0.0160253308713,4.67543172836,5.30197951321E-07,0.107590697706,0.00906530674547,2.01990701498E-06,0.0598943009973,0.161136552691,209527.390625,0.0539953038096,0.000932702445425,1.14373448212E-10,0.0143752908334,0.000187803758308,0.0261607076973,0.0206755269319,0.00327875465155,0.198015958071,0.0523318760097,0.00509373564273,16868.7988281,151.431243896,0.0484416000545,0.504816889763,0.054438598454,0.0979301556945,295.640289307,0.0463205911219,262.938201904,0.074954226613,213.219940186,0.0688199549913,0.0116969691589,0.02108906582,4.41353259495E-10,19.974067688,-0.77993273735,0.332060724497,2.0895338082E-07,0.0505186580122,-16.098613739,0.0856820419431,0.00827194657177,0.0131405387074
BOSSFIGHT,7wyeZPVlDRY,A2011-12,311.262481689,468.345336914,0.000263282039668,0.163120791316,0.00062276259996,0.149849817157,0.00160548090935,149.777938843,0.00585016142577,0.0223954934627,0.0166442915797,0.127790823579,0.0362070947886,0.906751036644,0.0270704012364,1.2580922842,0.0117814587429,0.0478857606649,0.107751712203,0.0604519583285,0.080384105444,0.0303755700588,0.00675492594019,0.000945679261349,6.16627815475E-09,1.56877481937,1.07016777384E-10,0.109107799828,0.000381086982088,0.127507835627,0.0131218396127,0.0842260271311,0.0100227678195,178.407073975,0.00619239825755,0.012592503801,0.0726314559579,97217.515625,0.0622830875218,2.23166971014E-10,1.03041148947E-08,0.0478404574096,0.0356790088117,7.94190120697,948140,0.112809240818,0.00549678737298,0.126417979598,-0.818698763847,1.31575757223E-06,0.104261443019,0.0180778317153,330.655609131,0.0331695526838,8.31520843506,3.18459484561E-07,0.0526412688196,0.00674690678716,2.27985378842E-06,0.0495704971254,0.106644622982,207055.875,0.0590113960207,0.000727552047465,3.98230511067E-11,0.01020543091,0.000110109256639,0.0241794027388,0.0199777297676,0.00278277695179,0.146294042468,0.0591553747654,0.00583302369341,12190.2988281,72.7361221313,0.0435198955238,0.777717828751,0.0471595525742,0.258549302816,504.662078857,0.07710596174,125.325309753,0.0398985035717,283.84362793,0.131733283401,0.0275951325893,0.022072872147,2.77463008125E-09,38.7962226868,-0.796488344669,0.774542212486,6.71239277494E-08,0.0635300278664,-14.1947002411,0.0792572647333,0.00629268679768,0.0253923684359
BOSSFIGHT,dX5Fgs2nRVE,A2011-12,275.225830078,409.271575928,0.000348222878529,0.0528297610581,0.000659876794089,0.0619922950864,0.00187281006947,112.767723083,0.0140572590753,0.109736062586,0.0207362510264,0.092642955482,0.0747754648328,0.745327889919,0.0308862645179,1.07725477219,0.0154174715281,0.0538408532739,0.0476163774729,0.0195639710873,0.0660030469298,0.0650913566351,0.0210577901453,0.00107142096385,1.48678140022E-07,0.849489092827,1.2671901306E-09,0.0768769010901,0.000831309065688,0.0874327495694,0.0377123430371,0.0627590119839,0.0069228685461,206.680679321,0.0387737080455,0.0306073911488,0.227221891284,162614.40625,0.0672490149736,5.06427344504E-10,5.44259037838E-09,0.0498615913093,0.0392676219344,3.91858458519,904124.6875,0.0925626829267,0.0240763872862,0.101780503988,-0.750149846077,5.89412877616E-07,0.199794098735,0.0453542768955,209.468185425,0.123716309667,-0.205731153488,6.41061933493E-06,0.0537163168192,0.0343130379915,1.97737836061E-06,0.0168888960034,0.075744189322,351596.25,0.0421747006476,0.00152324978262,1.05582015353E-10,0.0118809547275,0.000276410166407,0.0632036104798,0.014776927419,0.0013706642203,0.116046816111,0.105076856911,0.0256793685257,14045.5673828,54.7691459656,0.0888709574938,0.0585908219218,0.0203201137483,0.148434773088,425.184967041,0.129312425852,74.9660186768,0.0398726128042,333.66986084,0.0825427249074,0.0531351454556,0.0258906353265,2.7499109656E-09,3.25104117393,-0.748211860657,0.500393629074,4.94237440307E-07,0.0328016616404,-16.2349090576,0.0818386748433,0.0462694168091,0.035296164453
BOSSFIGHT,F0w08-xNV6k,A2011-12,409.559082031,645.516662598,0.000631167087704,0.158094644547,0.0012739803642,0.178775832057,0.00230497727171,301.486602783,0.013049993664,0.031616769731,0.0257876459509,0.0875946804881,0.0955338850617,1.6039955616,0.038423564285,2.22924566269,0.0278392601758,0.0596427172422,0.114385083318,0.0628821924329,0.133787229657,0.0724930986762,0.0296815410256,0.00164415105246,6.93442192556E-09,1.25703787804,2.32709379544E-10,0.108295336366,0.00138134567533,0.111070536077,0.0277517009526,0.19003559649,0.00996762979776,196.49432373,0.0237058661878,0.0239696502686,0.195695027709,198988.3125,0.0675854533911,2.02700398133E-10,4.54204895917E-09,0.0531186386943,0.0447804704309,20.335187912,1356411.25,0.0956562831998,0.0157979801297,0.110148333013,-0.803680896759,6.52525443456E-07,0.151708304882,0.0209460500628,504.832122803,0.0982273221016,3.752191782,0.0000013885315866,0.0921763107181,0.0132282152772,4.31417720392E-06,0.0270417649299,0.140497356653,421534.15625,0.0312663689256,0.00241120252758,1.27888102885E-10,0.020191963762,0.000105226732558,0.0604893490672,0.0373444110155,0.00084795197472,0.10546784848,0.0321844518185,0.0217798985541,24502.4882812,111.342414856,0.0249552801251,0.0265967845917,0.0696468278766,0.175836876035,440.824798584,0.0879018008709,188.470077515,0.0226249974221,350.047027588,0.0632514134049,0.106042452157,0.0292239673436,1.73740388743E-09,13.9355192184,-0.770403325558,1.29884266853,1.23591775036E-07,0.0440686866641,-17.1812896729,0.0851439833641,0.0135162416846,0.0362817496061
BOSSFIGHT,W9KXK5D1mjY,A2011-12,213.482437134,331.872467041,0.000411152868764,0.10373685509,0.000848686031532,0.0939723104239,0.00206710095517,129.294342041,0.0182861834764,0.100749641657,0.0207843407989,0.104898713529,0.0391012690961,0.462675213814,0.0320822931826,1.3094227314,0.0242866612971,0.0535686798394,0.082719296217,0.0370289832354,0.0591805242002,0.0465801954269,0.0201384909451,0.00125575310085,3.1861326022E-08,1.01454377174,6.02178085174E-10,0.0982097163796,0.000711563276127,0.0893540158868,0.0292647182941,0.0565883032978,0.0112724760547,155.513046265,0.0221800394356,0.0270544867963,0.130819931626,59746.4140625,0.0636276751757,9.24605114694E-10,1.17296856672E-08,0.0446603856981,0.0402009151876,2.54462075233,827017.3125,0.0766593888402,0.033393945545,0.101910211146,-0.772052228451,1.12994598567E-06,0.13352945447,0.0305156335235,116.035743713,0.0363698750734,-0.25089597702,5.98779979555E-06,0.0343747809529,0.121823489666,1.25603526158E-06,0.0204959958792,0.0811844468117,124816,0.055360224098,0.00120280776173,1.07832923146E-10,0.0158310476691,0.000237079089857,0.030480446294,0.0154583035037,0.000853607547469,0.102014645934,0.0476801730692,0.0219754502177,12601.9482422,60.399055481,0.0671334862709,0.184239909053,0.0279440172017,0.128237336874,277.114990234,0.0786398053169,163.562561035,0.0818882286549,285.071685791,0.10116161406,0.063279107213,0.0247451942414,5.84429571404E-09,3.84905004501,-0.7671828866,0.366770714521,3.47335344486E-07,0.0396850146353,-16.4646873474,0.0736732929945,0.104322180152,0.0166719052941
BOSSFIGHT,3H-ljfkVLYk,A2011-12,244.070510864,390.358459473,0.000263142719632,0.128814727068,0.000671317277011,0.0931210294366,0.00208356883377,100.979866028,0.140195518732,0.0367214269936,0.017128335312,0.182048499584,0.0170652717352,0.487129032612,0.0282176360488,2.81681442261,0.103730395436,0.0556860938668,0.0343020744622,0.0513094477355,0.124059252441,0.0451542213559,0.0826154202223,0.00119934964459,2.2892312046E-08,1.46419787407,2.7284371984E-10,0.116124428809,0.000281880958937,0.091760776937,0.0493777021766,0.14551256597,0.0117022311315,133.694458008,0.0792145878077,0.0517511740327,0.109229817986,66838.6484375,0.0674872323871,2.85796886157E-10,1.9766329018E-08,0.0496825091541,0.0382680036128,3.94708395004,594192.8125,0.166328921914,0.0155130205676,0.140104964375,-0.782908797264,2.17436149796E-06,0.113829053938,0.03208373487,95.8262557983,0.0188005622476,0.882939577103,2.10387815969E-06,0.0503131560981,0.034941803664,3.42462931258E-06,0.0759481191635,0.109207168221,164254.515625,0.0679031312466,0.000540314242244,4.59144805509E-11,0.0758519545197,0.000222310132813,0.0684908553958,0.0191403646022,0.00104311702307,0.17412956059,0.0703467950225,0.0787530094385,14141.8652344,315.384155273,0.0546195618808,0.117514386773,0.0407953560352,0.126482948661,228.751159668,0.0330463834107,210.147796631,0.05343433097,135.483718872,0.0988044366241,0.0306811891496,0.0241782553494,2.96732660665E-09,5.60771274567,-0.745872855186,0.359803378582,1.71424645146E-07,0.0353469289839,-21.4638710022,0.0814385265112,0.0358734689653,0.105274409056
BOSSFIGHT,4_14zuC1jL0,A2011-12,315.285369873,488.740875244,0.000257079693256,0.0813296586275,0.000639941950794,0.0772823989391,0.00210727797821,168.315353394,0.0351583845913,0.0124740609899,0.0179948024452,0.144065380096,0.0126554984599,0.610684394836,0.0287703201175,3.53854179382,0.0317889899015,0.0579928196967,0.0781287997961,0.0315882377326,0.128291398287,0.0567247644067,0.0602805390954,0.001192728756,1.04393391709E-08,0.616338014603,4.10419254138E-10,0.0944118350744,0.000403908197768,0.116852998734,0.0162466261536,0.138490542769,0.0126514183357,122.189620972,0.0992175489664,0.0129414601251,0.182574078441,109626.640625,0.0757577940822,2.30444219262E-10,2.89718138369E-09,0.0565455779433,0.0421662405133,1.4622490406,773547.6875,0.0828298255801,0.0246443971992,0.0824075639248,-0.766950786114,2.68116451707E-07,0.127120599151,0.028287474066,148.388671875,0.0164585821331,1.31217074394,1.87629416359E-06,0.0323028378189,0.00940602086484,5.01481963511E-06,0.0171116646379,0.131970688701,212829.265625,0.0224927701056,0.000769520294853,3.56673961199E-11,0.0127271674573,0.000233988306718,0.105224482715,0.020104765892,0.000489411875606,0.123601205647,0.022236071527,0.0544294565916,16299.0449219,400.372375488,0.0644653588533,0.0886941850185,0.0293986722827,0.127600297332,381.43157959,0.0801291316748,248.257537842,0.0994635596871,222.930557251,0.12128982693,0.0131566831842,0.0265991166234,1.40308409335E-09,9.41685676575,-0.727878689766,0.461546480656,3.18284804735E-07,0.0471231564879,-16.1788406372,0.0917133837938,0.00989120732993,0.0916019976139
BOSSFIGHT,57c94il3Eng,A2011-12,257.084533691,383.054412842,0.000269033829682,0.115724354982,0.000666609150358,0.106484115124,0.0016010022955,96.9967422485,0.0141170388088,0.0967925563455,0.0162786543369,0.105312608182,0.0388033986092,0.857206106186,0.0266481377184,3.77157044411,0.0212456509471,0.0484570860863,0.0733809992671,0.0469244047999,0.0757915005088,0.104105390608,0.0108275059611,0.000751681101974,5.12474969128E-08,2.768191576,3.56581625338E-10,0.0971790775657,0.000845612201374,0.130816712976,0.0251768529415,0.0712196007371,0.015664415434,138.876098633,0.00806089956313,0.0261246431619,0.103767886758,116080.671875,0.0685024186969,1.44737763441E-10,2.47110087948E-09,0.0471660941839,0.0344320721924,5.15725469589,679936.125,0.0971843823791,0.0101980371401,0.100965768099,-0.796197116375,2.91257805429E-07,0.140822783113,0.0255429856479,247.399108887,0.0356020927429,1.0142583847,2.31203239309E-06,0.108956880867,0.0759613066912,3.68978408005E-06,0.082519210875,0.0932665914297,236101.90625,0.0499819815159,0.00171119568404,1.10187317603E-10,0.0569557547569,0.000379760487704,0.0239603538066,0.0170864462852,0.00199861521833,0.118501760066,0.0408636629581,0.0139933563769,23270.5371094,145.704223633,0.0274013187736,0.232244431973,0.0557726807892,0.181151285768,463.207641602,0.0602951236069,214.80027771,0.0228456519544,186.583511353,0.084287405014,0.0708038732409,0.0210429821163,9.35814759018E-10,7.15331077576,-0.758557140827,0.795917749405,1.47457498656E-07,0.0470311418176,-16.0060405731,0.0778292268515,0.0613889023662,0.0176681298763
BOSSFIGHT,74S2RwVaynI,A2011-12,286.276550293,445.369659424,0.000530373130459,0.0977120175958,0.00132985890377,0.0969216302037,0.00174988911022,137.616043091,0.0169892385602,0.0706544592977,0.0191734675318,0.142283082008,0.115134954453,0.52604675293,0.0315444730222,2.83917665482,0.023845911026,0.0519659519196,0.125301390886,0.0356873460114,0.105719670653,0.0519547574222,0.02744965069,0.000996331335045,6.89340566851E-08,1.97421216965,3.89261040068E-10,0.140644058585,0.000264819274889,0.0902175977826,0.0727773159742,0.0842908993363,0.0140572246164,116.58026886,0.0230647046119,0.0792574584484,0.181799858809,93545.671875,0.070013359189,1.81534967614E-10,8.4514351073E-09,0.0480834692717,0.0387216024101,1.50319266319,625661.5625,0.129434630275,0.0205617323518,0.15976010263,-0.755974829197,1.00157888028E-06,0.170151427388,0.0248365383595,122.675979614,0.113186694682,0.190379142761,1.30720832203E-06,0.0365313887596,0.0693249851465,1.66958204773E-06,0.0361569672823,0.118595950305,199744.265625,0.0846664682031,0.000545672664884,5.23503670968E-11,0.0169994570315,0.000368247216102,0.0570061914623,0.0161435548216,0.00152488832828,0.130379542708,0.0808127745986,0.0298503469676,14170.2949219,145.847793579,0.0701767206192,0.145048066974,0.0354340523481,0.171947091818,171.960189819,0.11873356998,194.153182983,0.0918972119689,220.533966064,0.0661060586572,0.0649950653315,0.0241755582392,3.41255845804E-09,7.13359737396,-0.747413694859,0.400369822979,1.73974669337E-07,0.0351415760815,-16.6615543365,0.0805721506476,0.0602211728692,0.0401042029262
BOSSFIGHT,8tUuU3fjTiA,A2011-12,325.807342529,508.622741699,0.000416164082708,0.176995769143,0.00103565340396,0.137885540724,0.00258919037879,249.741699219,0.0239960178733,0.0426664538682,0.0196290239692,0.115945100784,0.0119913499802,1.39493870735,0.0320931896567,0.721888840199,0.0285813696682,0.0584517419338,0.0341042913496,0.0669602677226,0.0946885421872,0.0204618982971,0.0080035245046,0.00122102384921,5.12768494332E-08,0.626655161381,1.63892177607E-10,0.176574334502,0.000566598202568,0.0658970102668,0.0886694267392,0.0908453315496,0.0171184688807,248.096069336,0.00895621068776,0.0984972342849,0.0880658105016,210475.25,0.0746985301375,1.09462695852E-10,8.56374082758E-10,0.0542036704719,0.0388793796301,5.16171789169,954028.1875,0.122840240598,0.00719109922647,0.153994768858,-0.79454344511,1.54705134037E-07,0.108573287725,0.0107060549781,334.777984619,0.0125289577991,3.26620101929,5.64674678571E-07,0.0271649826318,0.0407011732459,3.39905182045E-06,0.0517324842513,0.152617454529,479018.375,0.138087376952,0.0010258348193,5.71627918611E-11,0.0252906568348,0.00011599589925,0.035572424531,0.0234309118241,0.000576249440201,0.103025995195,0.120413191617,0.00910752825439,24393.0273438,78.0520935059,0.0250419396907,0.0879835933447,0.0384586565197,0.0896868258715,515.71105957,0.02988470532,208.74810791,0.0287126749754,300.51260376,0.0578896403313,0.0272495895624,0.0245371945202,8.62603044549E-10,11.0708284378,-0.732622742653,1.32007646561,1.0709818099E-07,0.0326319932938,-16.1195926666,0.0880632773042,0.0349077284336,0.0234031882137
